created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword,target,paslon,date,lowercase
2023-12-18 19:20:09+07:00,1736723019098395009,@Wiratama1990 @OLannister550 @indina85941205 @tempodotco Hahahaha 🤣🤣🤣. Gini lohhh banyak artikel berita make judulnya gk jauh beda. Klopun tempo gk make CNN aja make. https://t.co/JBM7UAx3gC,0,0,0,0,id,1623749801308459008,1736286381016744227,JunQrT_777,https://twitter.com/JunQrT_777/status/1736723019098395009,,,Akronim,GaMa,P3,2023-12-18,@wiratama1990 @olannister550 @indina85941205 @tempodotco hahahaha 🤣🤣🤣. gini lohhh banyak artikel berita make judulnya gk jauh beda. klopun tempo gk make cnn aja make. https://t.co/jbm7uax3gc
2023-12-11 07:04:28+07:00,1734001163174113703,https://t.co/BkVMeLCTYb  Download aplikasi https://t.co/jRBVFmxWoW: https://t.co/l1W3PXTJmQ,0,0,0,0,id,59683059,1734001163174113703,DubesWakanda,https://twitter.com/DubesWakanda/status/1734001163174113703,,Shangri-La ,Wapres,Imin,P1,2023-12-11,https://t.co/bkvmelctyb  download aplikasi https://t.co/jrbvfmxwow: https://t.co/l1w3pxtjmq
2023-12-29 07:34:17+07:00,1740531649618854055,Syariah sekali....  Iki sak jane berita opo seh https://t.co/4pzw8dhjNb,5,63,24,110,id,1135182840511885313,1740531649618854055,Ryu53944310,https://twitter.com/Ryu53944310/status/1740531649618854055,https://pbs.twimg.com/media/GCecSfPbgAAupma.jpg,"Kebayoran Lama, Indonesia",Wapres,Mahfud,P3,2023-12-29,syariah sekali....  iki sak jane berita opo seh https://t.co/4pzw8dhjnb
2023-12-23 19:29:34+07:00,1738537329835602298,Anak kecil ni lahir pada hari pertama peperangan.. bapanya seorang wartawan  terpaksa bertugas pada hari pertama peperangan tersebut sehinggalah saat hari ini  selepas 79 hari  baru bapanya dapat menatap anaknya tersebut buat kali pertama.. 😊,33,1,5224,8088,id,2179498534,1738537329835602298,_muhaimin26,https://twitter.com/_muhaimin26/status/1738537329835602298,,"Kuala Lumpur, Wilayah Persekut",Wapres,Imin,P1,2023-12-23,anak kecil ni lahir pada hari pertama peperangan.. bapanya seorang wartawan  terpaksa bertugas pada hari pertama peperangan tersebut sehinggalah saat hari ini  selepas 79 hari  baru bapanya dapat menatap anaknya tersebut buat kali pertama.. 😊
2023-12-24 19:19:07+07:00,1738897089634124105,Pengambilan keputusan memang harus didasari narasi dan gagasan  apalagi keputusan besar. Narasi dan gagasan harus dikalibrasi  harus dikritik supaya menghasilkan ide yang menjawab keperluan masyarakat.  Terima kasih yang setinggi-tingginya kepada Komunitas Kuning  Ijo  Biru yang… https://t.co/ji5jj7fcv1,140,84,897,2677,id,1490116879,1738897089634124105,cakimiNOW,https://twitter.com/cakimiNOW/status/1738897089634124105,https://pbs.twimg.com/amplify_video_thumb/1738896426426638336/img/VCcY3O1NS9DwdzKT.jpg,Indonesia,Wapres,Imin,P1,2023-12-24,pengambilan keputusan memang harus didasari narasi dan gagasan  apalagi keputusan besar. narasi dan gagasan harus dikalibrasi  harus dikritik supaya menghasilkan ide yang menjawab keperluan masyarakat.  terima kasih yang setinggi-tingginya kepada komunitas kuning  ijo  biru yang… https://t.co/ji5jj7fcv1
2023-12-24 10:21:17+07:00,1738761738844303761,Teman-teman sering lewat jalan tol? Suka memperhatikan lingkungan di sekitarnya?  Setiap kebijakan pembangunan selain memperhatikan kemajuan  juga perlu memperhatikan potensi dampak yang akan dimunculkan. Kami berkunjung ke RM. Abah Pantura yang terdampak setelah adanya… https://t.co/5kYTpPg1vn,69,260,1776,5528,id,110312278,1738761738844303761,aniesbaswedan,https://twitter.com/aniesbaswedan/status/1738761738844303761,https://pbs.twimg.com/ext_tw_video_thumb/1738761215206387713/pu/img/ASV6YALxtjDx_jUK.jpg,Indonesia,Pres,Anies,P1,2023-12-24,teman-teman sering lewat jalan tol? suka memperhatikan lingkungan di sekitarnya?  setiap kebijakan pembangunan selain memperhatikan kemajuan  juga perlu memperhatikan potensi dampak yang akan dimunculkan. kami berkunjung ke rm. abah pantura yang terdampak setelah adanya… https://t.co/5kytppg1vn
2023-12-09 08:48:09+07:00,1733302482020057188,Bertemu sekaligus diskusi dengan para Da'i  tokoh perempuan dan kaum muda Kabupaten Langkat Sumatera Utara. Saya catat setiap aspirasi mereka  satu diantaranya adalah terkait keinginan para Da'i untuk mendapatkan perhatian lebih dari negara.  Peran mereka sangat besar dalam… https://t.co/68ZOi92XlV,6,429,522,1362,id,1490116879,1733302482020057188,cakimiNOW,https://twitter.com/cakimiNOW/status/1733302482020057188,https://pbs.twimg.com/media/GA3tayUaoAAMTQI.jpg,Indonesia,Wapres,Imin,P1,2023-12-09,bertemu sekaligus diskusi dengan para da'i  tokoh perempuan dan kaum muda kabupaten langkat sumatera utara. saya catat setiap aspirasi mereka  satu diantaranya adalah terkait keinginan para da'i untuk mendapatkan perhatian lebih dari negara.  peran mereka sangat besar dalam… https://t.co/68zoi92xlv
2023-12-09 19:56:06+07:00,1733470578315821267,Aman Palestin dan H@m@5 berpisah tiada Alhamdulillah https://t.co/8WBBlSrrRB,0,0,0,0,id,1188288043,1733470578315821267,NasrulMuhaiminM,https://twitter.com/NasrulMuhaiminM/status/1733470578315821267,https://pbs.twimg.com/media/GA6GTKta0AE7ICz.jpg,,Wapres,Imin,P1,2023-12-09,aman palestin dan h@m@5 berpisah tiada alhamdulillah https://t.co/8wbblsrrrb
2023-12-09 16:52:35+07:00,1733424391432884537,selalu momen yang burem gapernah gagal https://t.co/V3kx5uOGbH,12,4,271,1313,id,1691375991678230529,1733424391432884537,nakutinn,https://twitter.com/nakutinn/status/1733424391432884537,https://pbs.twimg.com/ext_tw_video_thumb/1733424336982462464/pu/img/TJNop-kOG6Wb_2QS.jpg,RPS MARKHYUCK ,Wapres,Mahfud,P3,2023-12-09,selalu momen yang burem gapernah gagal https://t.co/v3kx5uogbh
2023-12-09 16:18:54+07:00,1733415915122036772,"BONGKAR"" Panggung Rakyat 2023.  9 Desember 2023 | Stadion Madya GBK | Pukul 13:00 Wib.  #lawandinastipolitik #lawanneoorba #salamkeadilan https://t.co/76RFEIfrzp""",0,0,2,12,id,1717125998238699520,1733415915122036772,GEGAMA_,https://twitter.com/GEGAMA_/status/1733415915122036772,https://pbs.twimg.com/media/GA5UbRmbsAAJVxS.jpg,,Pres,Ganjar,P3,2023-12-09,"bongkar"" panggung rakyat 2023.  9 desember 2023 | stadion madya gbk | pukul 13:00 wib.  #lawandinastipolitik #lawanneoorba #salamkeadilan https://t.co/76rfeifrzp"""
2023-12-23 14:05:34+07:00,1738455790598619476,Ada yang ikut nonton acara debat tadi malam?  Alhamdulillah  semoga dengan adanya adu gagasan tadi malam  semakin jelas bagi masyarakat Indonesia yang menginginkan perubahan.  Jangan lupa  tanggal 14 Februari nanti  kita hadirkan perekonomian yang adil dan makmur untuk semua… https://t.co/jeX6O0jzxA,36,363,1851,7352,id,110312278,1738455790598619476,aniesbaswedan,https://twitter.com/aniesbaswedan/status/1738455790598619476,https://pbs.twimg.com/ext_tw_video_thumb/1738455635312984064/pu/img/o8BOVTdv17n6oECx.jpg,Indonesia,Pres,Anies,P1,2023-12-23,ada yang ikut nonton acara debat tadi malam?  alhamdulillah  semoga dengan adanya adu gagasan tadi malam  semakin jelas bagi masyarakat indonesia yang menginginkan perubahan.  jangan lupa  tanggal 14 februari nanti  kita hadirkan perekonomian yang adil dan makmur untuk semua… https://t.co/jex6o0jzxa
2023-12-16 21:06:29+07:00,1736025004158955890,Berani ngasih hukuman gak Bawaslu?  https://t.co/WjN5XvZUGe,0,4,2,16,id,1637572714205421595,1736025004158955890,liaasister,https://twitter.com/liaasister/status/1736025004158955890,,,Wapres,Gibran,P2,2023-12-16,berani ngasih hukuman gak bawaslu?  https://t.co/wjn5xvzuge
2023-12-16 19:43:54+07:00,1736004222213087532,Why ungafakanga isthombe sethu uyangifihla yini???,0,1,6,189,id,2672799514,1736004222213087532,uLuyanda_Gama,https://twitter.com/uLuyanda_Gama/status/1736004222213087532,,Johannesburg/ KZN (Estcourt),Wapres,Mahfud,P3,2023-12-16,why ungafakanga isthombe sethu uyangifihla yini???
2023-12-26 11:38:18+07:00,1739505893920960971,Ini antrian hari minggu kemarin di samsul safari eh solo safari https://t.co/k00j0MGhx4,334,1492,772,19840,id,1356478042797797377,1739505893920960971,gibran_tweet,https://twitter.com/gibran_tweet/status/1739505893920960971,https://pbs.twimg.com/media/GCP3X_ubwAAPyT5.jpg,,Wapres,Gibran,P2,2023-12-26,ini antrian hari minggu kemarin di samsul safari eh solo safari https://t.co/k00j0mghx4
2023-12-20 00:30:11+07:00,1737163428928893018,@Dennysiregar7 Kalau pihak 03 yg bicara spt itu bisa2 serentak demo bersilit silit.,0,2,4,42,id,278039207,1737152792811483251,Megatop99,https://twitter.com/Megatop99/status/1737163428928893018,,Indonesia,Wapres,Mahfud,P3,2023-12-20,@dennysiregar7 kalau pihak 03 yg bicara spt itu bisa2 serentak demo bersilit silit.
2023-12-14 21:41:19+07:00,1735308993072128280,Semoga yang dilamar bang Saka beneran ce Issa  bukan invader.,1,1,13,0,id,768696427279114240,1735308993072128280,gamanieI,https://twitter.com/gamanieI/status/1735308993072128280,,"My Lucky7, Yayas.",Wapres,Mahfud,P3,2023-12-14,semoga yang dilamar bang saka beneran ce issa  bukan invader.
2023-12-11 16:43:38+07:00,1734146915347108057,Case closed n clear yach...  Klo ada masih ada yg bilang Blunder blunder lagi... gue olesin bibir loe pake Asam Sulfat...  🤣🤣🤣🤣🤣🤣  https://t.co/dTCGFe0NNM,2,1,3,11,id,487243948,1734146915347108057,Flyingfighter27,https://twitter.com/Flyingfighter27/status/1734146915347108057,,jakarta,Wapres,Imin,P1,2023-12-11,case closed n clear yach...  klo ada masih ada yg bilang blunder blunder lagi... gue olesin bibir loe pake asam sulfat...  🤣🤣🤣🤣🤣🤣  https://t.co/dtcgfe0nnm
2023-12-16 16:59:48+07:00,1735962924655792537,Kalau bukan anak pak Lurah dia bukan siapa2 kok... https://t.co/6rq6i32cWU,0,0,2,1,id,1327222175300894722,1735962924655792537,MasmuhMuhaimin,https://twitter.com/MasmuhMuhaimin/status/1735962924655792537,https://pbs.twimg.com/ext_tw_video_thumb/1735962709416669184/pu/img/eW-V_x16tB2yeHOy.jpg,,Wapres,Imin,P1,2023-12-16,kalau bukan anak pak lurah dia bukan siapa2 kok... https://t.co/6rq6i32cwu
2023-12-24 20:29:25+07:00,1738914780289867896,PENJELASAN TENTANG ANGIN 👉 Jangan di Klik Bantu RT https://t.co/YDbZuhV1SV,161,210,3787,5848,id,1335552103457034240,1738914780289867896,SOBAT_ANIES,https://twitter.com/SOBAT_ANIES/status/1738914780289867896,https://pbs.twimg.com/ext_tw_video_thumb/1738914707657150464/pu/img/zPY5Tzy0_3AApzLE.jpg,"Surakarta, Jawa Tengah",Pres,Anies,P1,2023-12-24,penjelasan tentang angin 👉 jangan di klik bantu rt https://t.co/ydbzuhv1sv
2023-12-28 22:14:49+07:00,1740390855335387439,what if akun ini ke suspen,0,13,0,0,id,1691375991678230529,1740390855335387439,mahaeterus,https://twitter.com/mahaeterus/status/1740390855335387439,,RPS MARKHYUCK ,Wapres,Mahfud,P3,2023-12-28,what if akun ini ke suspen
2023-12-18 19:24:09+07:00,1736724027396509774,Udah kopong gak bernyali pula. Yang memilih dia menjadi Cawapres benar-benar tak paham masalah negara. https://t.co/RVIQxuHh8C,3,0,105,188,id,296177546,1736724027396509774,giginpraginanto,https://twitter.com/giginpraginanto/status/1736724027396509774,,,Wapres,Gibran,P2,2023-12-18,udah kopong gak bernyali pula. yang memilih dia menjadi cawapres benar-benar tak paham masalah negara. https://t.co/rviqxuhh8c
2023-12-14 01:26:26+07:00,1735003257548726327,Jazz eh paia. https://t.co/92RSLfgcxJ,0,3,0,2,id,993282509021548545,1735003257548726327,baptista_gama,https://twitter.com/baptista_gama/status/1735003257548726327,https://pbs.twimg.com/media/GBP4QzHWsAANLje.jpg,Enfp 😎,Wapres,Mahfud,P3,2023-12-14,jazz eh paia. https://t.co/92rslfgcxj
2023-12-20 12:08:52+07:00,1737339260523688354,@PartaiSocmed Ngertikan https://t.co/g2vjbq5kh1,0,0,0,0,id,1727149880051937280,1737297402900726087,Gama3854801,https://twitter.com/Gama3854801/status/1737339260523688354,https://pbs.twimg.com/media/GBxE2OAaMAACYl7.jpg,,Wapres,Mahfud,P3,2023-12-20,@partaisocmed ngertikan https://t.co/g2vjbq5kh1
2023-12-10 22:55:57+07:00,1733878223816233328,gini amat suka ama cwo friendly https://t.co/dXDmDRJAfb,0,2,0,0,id,1654482326322044929,1733878223816233328,elevenzoy,https://twitter.com/elevenzoy/status/1733878223816233328,https://pbs.twimg.com/media/GA_5Dm-aUAAqR31.jpg,klik disini,Wapres,Mahfud,P3,2023-12-10,gini amat suka ama cwo friendly https://t.co/dxdmdrjafb
2023-12-09 23:08:48+07:00,1733519072841912654,@BudiSetyarso W liat  mereka ini kek udh di tahap cuek bebek sm pelanggaran2nya. Logikanya  kalau MK bisa dikangkangi  apalagi cuma KPU atau Bawaslu. Jd rakyat yg mengawasi tindak tanduk mereka cuma dianggap angin lalu. Toh kita ga bisa apa2 jg  sistem dikuasai mereka. https://t.co/tRAqv2rdnG,2,8,34,101,id,1059968402163302400,1733489320080846864,sianakboba,https://twitter.com/sianakboba/status/1733519072841912654,,,Wapres,Gibran,P2,2023-12-09,@budisetyarso w liat  mereka ini kek udh di tahap cuek bebek sm pelanggaran2nya. logikanya  kalau mk bisa dikangkangi  apalagi cuma kpu atau bawaslu. jd rakyat yg mengawasi tindak tanduk mereka cuma dianggap angin lalu. toh kita ga bisa apa2 jg  sistem dikuasai mereka. https://t.co/traqv2rdng
2023-12-10 23:07:14+07:00,1733881063678882107,Si cawapres belimbing sayur babak belur gara gara asam sulfat. Terbukti pengetahuannya sangat minim!! https://t.co/Tc1a8HS9CF,0,0,0,0,id,1696561767294652416,1733881063678882107,BersamaAnies24,https://twitter.com/BersamaAnies24/status/1733881063678882107,https://pbs.twimg.com/ext_tw_video_thumb/1733881005717733376/pu/img/tDrUX4umh7_7i0rz.jpg,,Pres,Anies,P1,2023-12-10,si cawapres belimbing sayur babak belur gara gara asam sulfat. terbukti pengetahuannya sangat minim!! https://t.co/tc1a8hs9cf
2023-12-15 11:24:04+07:00,1735516047867072639,Presiden Jokowi menegaskan bahwa pemerintahannya tidak pernah melakukan pembatasan apapun dalam demokrasi. https://t.co/zli1HVSBOh,0,2,1,6,id,23343960,1735516047867072639,kompascom,https://twitter.com/kompascom/status/1735516047867072639,,Jakarta,Pres,Anies,P1,2023-12-15,presiden jokowi menegaskan bahwa pemerintahannya tidak pernah melakukan pembatasan apapun dalam demokrasi. https://t.co/zli1hvsboh
2023-12-20 06:51:11+07:00,1737259314308362358,Orang yg tidak memiliki kepantasan pasti akan memilih yg tidak pantas pula. https://t.co/q5yQziWmxd,1,0,1,4,id,1301846773976104961,1737259314308362358,petruspasaribuu,https://twitter.com/petruspasaribuu/status/1737259314308362358,,,Pres,Prabowo,P2,2023-12-20,orang yg tidak memiliki kepantasan pasti akan memilih yg tidak pantas pula. https://t.co/q5yqziwmxd
2023-12-06 22:40:06+07:00,1732424683742789664,Amareka boleh buat tapi Malaysia tak boleh buat. Tapi hal lain  Amareka buat  Malaysia kena buat.,1,0,3,6,id,1137347936818323457,1732424683742789664,itsmuhaiminlah,https://twitter.com/itsmuhaiminlah/status/1732424683742789664,,,Wapres,Imin,P1,2023-12-06,amareka boleh buat tapi malaysia tak boleh buat. tapi hal lain  amareka buat  malaysia kena buat.
2023-12-20 20:22:42+07:00,1737463536979529741,Jangan Di RT https://t.co/mREzSoTiur,9,12,169,292,id,1335552103457034240,1737463536979529741,SOBAT_ANIES,https://twitter.com/SOBAT_ANIES/status/1737463536979529741,https://pbs.twimg.com/ext_tw_video_thumb/1737463499033595904/pu/img/7hqe23JbIezopWzH.jpg,"Surakarta, Jawa Tengah",Pres,Anies,P1,2023-12-20,jangan di rt https://t.co/mrezsotiur
2023-12-19 22:38:35+07:00,1737135344490095086,Ini umur doang 21 tapi jajannya kinderjoy https://t.co/jW5rJfYKgP,1,3,0,1,id,1539187907575296001,1737135344490095086,JAKExTARA,https://twitter.com/JAKExTARA/status/1737135344490095086,https://pbs.twimg.com/media/GBuLXpUbYAANZcg.jpg,,Wapres,Mahfud,P3,2023-12-19,ini umur doang 21 tapi jajannya kinderjoy https://t.co/jw5rjfykgp
2023-12-10 21:50:54+07:00,1733861854617931879,Belimbing sayur mending belajar dulu sama bapaknya nama ikan 😂 https://t.co/UKnpTqk958,0,0,2,7,id,576025157,1733861750490140963,anies_maniaa,https://twitter.com/anies_maniaa/status/1733861854617931879,https://pbs.twimg.com/ext_tw_video_thumb/1733861830286819328/pu/img/t7Rh_lG-yrq6VCwG.jpg,Indonesia ,Pres,Anies,P1,2023-12-10,belimbing sayur mending belajar dulu sama bapaknya nama ikan 😂 https://t.co/uknptqk958
2023-12-26 16:32:03+07:00,1739579819019624743,Perjalanan kami di Jawa Tengah diisi dengan bertemu para santri. Hingga sampai di Pondok Pesantren Assalafiyah  Brebes. Alhamdulillah…Sesampainya di sana  kami disambut dengan sangat antusias oleh mereka yang menginginkan perubahan. Perubahan yang kami ikhtiarkan  kini setahap… https://t.co/AjcIQkN0um,23,260,1666,5488,id,110312278,1739579819019624743,aniesbaswedan,https://twitter.com/aniesbaswedan/status/1739579819019624743,https://pbs.twimg.com/ext_tw_video_thumb/1739578842602475520/pu/img/9xB59EKtNhOWj0q5.jpg,Indonesia,Pres,Anies,P1,2023-12-26,perjalanan kami di jawa tengah diisi dengan bertemu para santri. hingga sampai di pondok pesantren assalafiyah  brebes. alhamdulillah…sesampainya di sana  kami disambut dengan sangat antusias oleh mereka yang menginginkan perubahan. perubahan yang kami ikhtiarkan  kini setahap… https://t.co/ajciqkn0um
2023-12-24 13:20:54+07:00,1738806938014761286,"KETUA @KPU_ID INI MEMANG PROBLEMATIK |   Sebelumnya kasus wanita emas""  sekarang dikepung aroma skandal ""anak emas"".   Dan ia ""reaktif"".  . . | Pinjèm dulu 1 4 M 😁🐸 #JokowiPenjagalDemokrasi https://t.co/eDfu0898EL""",10,66,269,693,id,1159689173340585984,1738806938014761286,__AnakKolong,https://twitter.com/__AnakKolong/status/1738806938014761286,,Wherever you're not lookin',Wapres,Gibran,P2,2023-12-24,"ketua @kpu_id ini memang problematik |   sebelumnya kasus wanita emas""  sekarang dikepung aroma skandal ""anak emas"".   dan ia ""reaktif"".  . . | pinjèm dulu 1 4 m 😁🐸 #jokowipenjagaldemokrasi https://t.co/edfu0898el"""
2023-12-15 21:21:19+07:00,1735666349265809835,Setiap kali bunyi letupan kuat  anak saya Hayyan akan meluru ke pelukan saya untuk mendengar zikir dan wirid bagi menenangkan hatinya..   Semoga terus kuat Hayyan..   Ikhlas dari Abu Hayyan.. 😊😉,12,0,3659,5555,id,2179498534,1735666349265809835,_muhaimin26,https://twitter.com/_muhaimin26/status/1735666349265809835,,"Kuala Lumpur, Wilayah Persekut",Wapres,Imin,P1,2023-12-15,setiap kali bunyi letupan kuat  anak saya hayyan akan meluru ke pelukan saya untuk mendengar zikir dan wirid bagi menenangkan hatinya..   semoga terus kuat hayyan..   ikhlas dari abu hayyan.. 😊😉
2023-12-24 16:44:06+07:00,1738858074977534269,Jadi selama ini kota di Indo (selain solo dan medan) tidak keliatan kemajuannya bukan karena walikotanya enggak kerja. Tapi karena anggarannya kecil. Medan dapat 7 5 T tahun ini  meningkat dari tahun lalu. Enaknya punya walikota menantu presiden 😏😏,33,38,686,2840,id,1453993042998747143,1738858074977534269,Abdillahh_Ali,https://twitter.com/Abdillahh_Ali/status/1738858074977534269,,Indonesia,Wapres,Gibran,P2,2023-12-24,jadi selama ini kota di indo (selain solo dan medan) tidak keliatan kemajuannya bukan karena walikotanya enggak kerja. tapi karena anggarannya kecil. medan dapat 7 5 t tahun ini  meningkat dari tahun lalu. enaknya punya walikota menantu presiden 😏😏
2023-12-12 19:05:19+07:00,1734544961507668220,Hi3x...😊 Kita juga heran  kenapa yg dulu mmecat sekarang mbela. Apakah keputusan yg dulu mmecat itu keliru...?🤔  *Nanya-IniNanya  https://t.co/LLpbc0vzEy,13,38,621,732,id,83867535,1734544961507668220,tifsembiring,https://twitter.com/tifsembiring/status/1734544961507668220,,Indonesia,Pres,Prabowo,P2,2023-12-12,hi3x...😊 kita juga heran  kenapa yg dulu mmecat sekarang mbela. apakah keputusan yg dulu mmecat itu keliru...?🤔  *nanya-ininanya  https://t.co/llpbc0vzey
2023-12-23 12:13:19+07:00,1738427543290814670,Laknat sungguh zionis ni.,0,0,46,62,id,2179498534,1738427543290814670,_muhaimin26,https://twitter.com/_muhaimin26/status/1738427543290814670,,"Kuala Lumpur, Wilayah Persekut",Wapres,Imin,P1,2023-12-23,laknat sungguh zionis ni.
2023-12-12 21:26:53+07:00,1734580587317649686,@alfpandutama Rindu beliau euy..,0,1,0,0,id,528185170,1734573773305823233,barunahaha,https://twitter.com/barunahaha/status/1734580587317649686,,MLG - YK,Akronim,Pragi,P2,2023-12-12,@alfpandutama rindu beliau euy..
2023-12-21 17:53:56+07:00,1737788488278475220,https://t.co/6Zd2xL8fRe   Kalau program bagi2 susu dan makan siang gratis ini brilian...mengapa tidak dilakukan Pemerintahan Pak Jokowi selama ini? #sebuahmisteri 😊,10,21,111,235,id,85087815,1737788488278475220,unilubis,https://twitter.com/unilubis/status/1737788488278475220,,Indonesia,Wapres,Gibran,P2,2023-12-21,https://t.co/6zd2xl8fre   kalau program bagi2 susu dan makan siang gratis ini brilian...mengapa tidak dilakukan pemerintahan pak jokowi selama ini? #sebuahmisteri 😊
2023-12-22 20:55:14+07:00,1738196500369609160,lah kok gagap 🤣🤣 https://t.co/RrR8VNCgvj,0,0,0,0,id,1719481322052190208,1738196500369609160,xelagama1,https://twitter.com/xelagama1/status/1738196500369609160,https://pbs.twimg.com/media/GB9QgEvbMAAIE_d.jpg,,Wapres,Mahfud,P3,2023-12-22,lah kok gagap 🤣🤣 https://t.co/rrr8vncgvj
2023-12-05 15:34:11+07:00,1731955111402856647,Beliau ini sebenernya tokoh yg layak dan sangat baik malah kerjanya .. Pas banget jika dilibatkan dalam pembangunan transportasi kereta api  https://t.co/ACwcdcT9BW,2,12,20,124,id,1016528521705881600,1731955111402856647,vaniepink,https://twitter.com/vaniepink/status/1731955111402856647,,,Pres,Anies,P1,2023-12-05,beliau ini sebenernya tokoh yg layak dan sangat baik malah kerjanya .. pas banget jika dilibatkan dalam pembangunan transportasi kereta api  https://t.co/acwcdct9bw
2023-12-17 05:48:51+07:00,1736156460386824587,"di Bandung atau di Jabar penggunaan kata Anjing"" itu sudah biasa dan dipakai sehari-hari dlm bahasa pergaulan masyarakat. Kadang2x diplesetkan jd Anjiir  anjis  anjay dll Jd ga usah Baper ya....drun Baru di katain NDASMU aja udah kejang2x klojotan Cengeng dikau...ah. 🤣🤣🤣🤣 https://t.co/f96YSiP919""",3,152,4,29,id,1218988439514693633,1736156460386824587,tukangaduayam,https://twitter.com/tukangaduayam/status/1736156460386824587,https://pbs.twimg.com/ext_tw_video_thumb/1736156366543486976/pu/img/hHxWBtrxfXednpYl.jpg,Hadramaut -Yaman,Pres,Anies,P1,2023-12-17,"di bandung atau di jabar penggunaan kata anjing"" itu sudah biasa dan dipakai sehari-hari dlm bahasa pergaulan masyarakat. kadang2x diplesetkan jd anjiir  anjis  anjay dll jd ga usah baper ya....drun baru di katain ndasmu aja udah kejang2x klojotan cengeng dikau...ah. 🤣🤣🤣🤣 https://t.co/f96ysip919"""
2023-12-15 16:06:25+07:00,1735587102686081419,"Dari dulu bilangnya siap mati  siap mati"". Ya udah kalo mau mati  mati aja sono  biar gua yang gantiin elo jadi Capres. https://t.co/rBs1HHhJES""",2,13,28,146,id,1463720993176784901,1735587102686081419,Omnya_Gibran,https://twitter.com/Omnya_Gibran/status/1735587102686081419,https://pbs.twimg.com/media/GBYLRbGasAAGMFU.jpg,,Wapres,Gibran,P2,2023-12-15,"dari dulu bilangnya siap mati  siap mati"". ya udah kalo mau mati  mati aja sono  biar gua yang gantiin elo jadi capres. https://t.co/rbs1hhhjes"""
2023-12-14 19:18:18+07:00,1735273003003593174,Gunakan anak-anak yang sudah wafat sebagai alat politik untuk menyerang dan menjatuhkan yang lain ... ini cara-cara orang yang tidak punya etika politik   https://t.co/fkqd5sZzVJ,14,249,45,136,id,576755999,1735273003003593174,bengkeldodo,https://twitter.com/bengkeldodo/status/1735273003003593174,,"Kebumen, Indonesia",Pres,Anies,P1,2023-12-14,gunakan anak-anak yang sudah wafat sebagai alat politik untuk menyerang dan menjatuhkan yang lain ... ini cara-cara orang yang tidak punya etika politik   https://t.co/fkqd5szzvj
2023-12-13 12:30:19+07:00,1734807942397116812,Assalamu’alaikum.. Selamat siang dari Tanah Suci Mekkah. https://t.co/wNHX6Z4xxE,56,229,1252,5244,id,1490116879,1734807942397116812,cakimiNOW,https://twitter.com/cakimiNOW/status/1734807942397116812,https://pbs.twimg.com/amplify_video_thumb/1734807858582355968/img/varXSR6OucLSLou1.jpg,Indonesia,Wapres,Imin,P1,2023-12-13,assalamu’alaikum.. selamat siang dari tanah suci mekkah. https://t.co/wnhx6z4xxe
2023-12-24 07:53:22+07:00,1738724514945769939,@Gojekmilitan Nah masuk lansiran berita  https://t.co/yRIFz3YCzg,0,1,4,6,id,44828652,1738569337882243078,ukie717,https://twitter.com/ukie717/status/1738724514945769939,,"Jakarta Selatan, DKI Jakarta",Wapres,Gibran,P2,2023-12-24,@gojekmilitan nah masuk lansiran berita  https://t.co/yrifz3yczg
2023-12-16 21:41:26+07:00,1736033798192853288,Catat ya  sudah melanggar UU.  https://t.co/nMjjGumptp,31,152,963,2069,id,1117990249806721024,1736033798192853288,msaid_didu,https://twitter.com/msaid_didu/status/1736033798192853288,,,Wapres,Gibran,P2,2023-12-16,catat ya  sudah melanggar uu.  https://t.co/nmjjgumptp
2023-12-17 03:08:13+07:00,1736116039078015371,Ini media online gimana sih ? Jelas lagi jadi cawapres berita begini di upload hah.....bikin puyeng aje !! https://t.co/Fgmdo0lE5w,2,2,5,12,id,1164237287913164801,1736116039078015371,Dagdigduq,https://twitter.com/Dagdigduq/status/1736116039078015371,,,Wapres,Gibran,P2,2023-12-17,ini media online gimana sih ? jelas lagi jadi cawapres berita begini di upload hah.....bikin puyeng aje !! https://t.co/fgmdo0le5w
2023-12-12 15:37:23+07:00,1734492633328931187,Ni yg demo pada kga baca putusan atau gmna masih mw dibuka lgi  Mulai nyeret2 nama GP  Pdahal sdah jelas GP tidak ikut terlibat masih digoreng terus smpe mateng Kalau mw ngorek2 jgn cuma GP doang noh Food estate apa kabarnya yo ndo njibleg   https://t.co/XTNZwSNG8F,5,37,14,102,id,844206338297159681,1734492633328931187,IInayaturahmah,https://twitter.com/IInayaturahmah/status/1734492633328931187,,"Bogor, Jawa Barat",Pres,Ganjar,P3,2023-12-12,ni yg demo pada kga baca putusan atau gmna masih mw dibuka lgi  mulai nyeret2 nama gp  pdahal sdah jelas gp tidak ikut terlibat masih digoreng terus smpe mateng kalau mw ngorek2 jgn cuma gp doang noh food estate apa kabarnya yo ndo njibleg   https://t.co/xtnzwsng8f
