created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword,target,paslon,date,lowercase
2023-12-22 20:04:10+07:00,1738183650154606986,Visi misi telah di sampaikan cawapres @cakimiNOW Alhamdulillah BANSOS PLUS SEMBAKO MURAH Kesejahteraan masyarakat buruh dan millenial berperan untuk peningkatan UMKM https://t.co/OUU9UkdZEp,1,0,65,177,id,1493158746205614080,1738183650154606986,LANGKAHANIES,https://twitter.com/LANGKAHANIES/status/1738183650154606986,https://pbs.twimg.com/ext_tw_video_thumb/1738182887705546752/pu/img/4VkxPeSZRt7XI5bd.jpg,,Pres,Anies,P1,2023-12-22,visi misi telah di sampaikan cawapres @cakiminow alhamdulillah bansos plus sembako murah kesejahteraan masyarakat buruh dan millenial berperan untuk peningkatan umkm https://t.co/ouu9ukdzep
2023-12-22 20:18:59+07:00,1738187378303680794,Netizen silakan pilih yang mana? https://t.co/VuCDtD127E,337,890,1830,6058,id,1490116879,1738187378303680794,cakimiNOW,https://twitter.com/cakimiNOW/status/1738187378303680794,https://pbs.twimg.com/media/GB9INFFbYAAaOxx.jpg,Indonesia,Wapres,Imin,P1,2023-12-22,netizen silakan pilih yang mana? https://t.co/vucdtd127e
2023-12-22 20:26:14+07:00,1738189202934960216,Cak @cakimiNOW yang paling penting adalah kemampuan membaca skala prioritas. Seluruh proyek besar yang ambisius  IKN salah satunya  padahal dananya bisa untuk membangun seluruh jalan atau sekolah yang di Kalimantan. https://t.co/xijKmcIrdH,6,17,301,701,id,1493158746205614080,1738189202934960216,LANGKAHANIES,https://twitter.com/LANGKAHANIES/status/1738189202934960216,https://pbs.twimg.com/ext_tw_video_thumb/1738188913548853249/pu/img/DvdmpK3FIvdmx_EV.jpg,,Pres,Anies,P1,2023-12-22,cak @cakiminow yang paling penting adalah kemampuan membaca skala prioritas. seluruh proyek besar yang ambisius  ikn salah satunya  padahal dananya bisa untuk membangun seluruh jalan atau sekolah yang di kalimantan. https://t.co/xijkmcirdh
2023-12-22 20:48:29+07:00,1738194801303175623,Orang diposisikan sbg underdog itu menguntungkan. Sdh saya sampaikan pas diundang Abraham Samad: https://t.co/SEqynrpiTx,8,70,102,287,id,134742518,1738194801303175623,BurhanMuhtadi,https://twitter.com/BurhanMuhtadi/status/1738194801303175623,,Jakarta-Canberra-Singapore,Pres,Anies,P1,2023-12-22,orang diposisikan sbg underdog itu menguntungkan. sdh saya sampaikan pas diundang abraham samad: https://t.co/seqynrpitx
2023-12-22 20:49:58+07:00,1738195175208566920,"Bayangkan 100 orang Indonesia kekayaannya di atas 100 juta jumlah penduduk Indonesia "" https://t.co/8qnEPv21it .""",0,0,1,0,id,18129942,1738195175208566920,tempodotco,https://twitter.com/tempodotco/status/1738195175208566920,,Indonesia,Wapres,Imin,P1,2023-12-22,"bayangkan 100 orang indonesia kekayaannya di atas 100 juta jumlah penduduk indonesia "" https://t.co/8qnepv21it ."""
2023-12-22 20:55:53+07:00,1738196664534671805,Cak @cakimiNOW soal diplomasi perdagangan bebas lebih matang Slepet slepet yg berbelit-belit dan butuh profesional diplomasi yang baik https://t.co/HUoUAiTeIU,2,7,29,102,id,1493158746205614080,1738196664534671805,LANGKAHANIES,https://twitter.com/LANGKAHANIES/status/1738196664534671805,https://pbs.twimg.com/ext_tw_video_thumb/1738196245586595840/pu/img/ymxZmKdPzyo9Jnhy.jpg,,Pres,Anies,P1,2023-12-22,cak @cakiminow soal diplomasi perdagangan bebas lebih matang slepet slepet yg berbelit-belit dan butuh profesional diplomasi yang baik https://t.co/huouaiteiu
2023-12-22 21:39:48+07:00,1738207716605341928,Dunia mengakui jika Indonesia punya potensi besar jadi kiblat ekonomi syariah dunia. Juara dunia dalam makanan halal  keuangan syariah  pariwisata ramah muslim  fashion  media dan hiburan  serta obat-obatan dan kosmetik.   Jangan lupa juga soal produk-produk lokal kuasai pasar… https://t.co/T336WnXM7z,33,390,837,2973,id,1490116879,1738207716605341928,cakimiNOW,https://twitter.com/cakimiNOW/status/1738207716605341928,https://pbs.twimg.com/media/GB9atDAakAAivsc.jpg,Indonesia,Wapres,Imin,P1,2023-12-22,dunia mengakui jika indonesia punya potensi besar jadi kiblat ekonomi syariah dunia. juara dunia dalam makanan halal  keuangan syariah  pariwisata ramah muslim  fashion  media dan hiburan  serta obat-obatan dan kosmetik.   jangan lupa juga soal produk-produk lokal kuasai pasar… https://t.co/t336wnxm7z
2023-12-22 22:34:56+07:00,1738221591765701055,@ainunnajib Mimin bantu info ya Cak  https://t.co/c6bGQ2NYrP,1,4,3,23,id,552523769,1738208831707214001,KATADATAcoid,https://twitter.com/KATADATAcoid/status/1738221591765701055,,Jakarta,Wapres,Imin,P1,2023-12-22,@ainunnajib mimin bantu info ya cak  https://t.co/c6bgq2nyrp
2023-12-23 01:58:24+07:00,1738272792901267624,Pelanggaran dmi pelanggaran dilakukan 02 KPU masuk angin https://t.co/kUNRw2V4Hg,0,0,0,1,id,1603619423205539840,1738272792901267624,ota_bibar2,https://twitter.com/ota_bibar2/status/1738272792901267624,,,Wapres,Imin,P1,2023-12-23,pelanggaran dmi pelanggaran dilakukan 02 kpu masuk angin https://t.co/kunrw2v4hg
2023-12-23 02:52:55+07:00,1738286515124629749,@WanDAP90 Ada belajar pasal Royalty tak? Sama je mcm starbuck  mcd  kfc  semua buat kat Malaysia  but royalty mengalir ke mana? Dekat sesuatu negara yg support yahudi. Kalau tada income royalty mcm mana nak bg anak b4bi ni mkn nanti. Melain kn dorg tukar nama brand mcm rusia buat. https://t.co/gLLWahI2R7,0,0,19,67,id,778191265,1738095839774642241,AlimMuhaimin1,https://twitter.com/AlimMuhaimin1/status/1738286515124629749,https://pbs.twimg.com/media/GB-iXfYbkAAW72J.jpg,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Wapres,Imin,P1,2023-12-23,@wandap90 ada belajar pasal royalty tak? sama je mcm starbuck  mcd  kfc  semua buat kat malaysia  but royalty mengalir ke mana? dekat sesuatu negara yg support yahudi. kalau tada income royalty mcm mana nak bg anak b4bi ni mkn nanti. melain kn dorg tukar nama brand mcm rusia buat. https://t.co/gllwahi2r7
2023-12-23 04:21:59+07:00,1738308926767292611,@CNNIndonesia SGIE : Si Gemoy Itu Emosian https://t.co/r0wpD747Wc,1,6,22,117,id,1662785339113746434,1738218463288819930,ABasweddan,https://twitter.com/ABasweddan/status/1738308926767292611,https://pbs.twimg.com/ext_tw_video_thumb/1738308911323926528/pu/img/cPZmN5jf0-W2G5et.jpg,,Pres,Anies,P1,2023-12-23,@cnnindonesia sgie : si gemoy itu emosian https://t.co/r0wpd747wc
2023-12-23 10:20:02+07:00,1738399033738293466,Simak informasi selengkapnya pada link di bawah ini👇👇 https://t.co/3Hormgj51l,0,0,1,2,id,18129942,1738399021516132468,tempodotco,https://twitter.com/tempodotco/status/1738399033738293466,,Indonesia,Wapres,Imin,P1,2023-12-23,simak informasi selengkapnya pada link di bawah ini👇👇 https://t.co/3hormgj51l
2023-12-23 11:10:58+07:00,1738411854685499573,Kami membuka diri untuk berdiskusi  berdialog pada semua tema karena kami percaya rakyat Indonesia apalagi generasi mudanya berhak untuk bisa membandingkan gagasan dari masing-masing calon presiden.  Lengkapnya  teman-teman bisa tonton di YouTube Channel Total Politik.… https://t.co/ghFRB3gzKe,57,162,2223,5909,id,110312278,1738411854685499573,aniesbaswedan,https://twitter.com/aniesbaswedan/status/1738411854685499573,https://pbs.twimg.com/ext_tw_video_thumb/1738411177489924096/pu/img/kbyxG1LPRWIWIbbZ.jpg,Indonesia,Pres,Anies,P1,2023-12-23,kami membuka diri untuk berdiskusi  berdialog pada semua tema karena kami percaya rakyat indonesia apalagi generasi mudanya berhak untuk bisa membandingkan gagasan dari masing-masing calon presiden.  lengkapnya  teman-teman bisa tonton di youtube channel total politik.… https://t.co/ghfrb3gzke
2023-12-23 11:42:33+07:00,1738419802195268037,Langsung aksi. #Cawapres Gus Imin @cakimiNOW menyampaikan strategi meningkatkan UMKM Kudus dalam #SlepetNomics siang ini di Kudus https://t.co/xkF5gdC4X2,0,0,2,6,id,200000354,1738419802195268037,billy4riez,https://twitter.com/billy4riez/status/1738419802195268037,,Jakarta,Wapres,Imin,P1,2023-12-23,langsung aksi. #cawapres gus imin @cakiminow menyampaikan strategi meningkatkan umkm kudus dalam #slepetnomics siang ini di kudus https://t.co/xkf5gdc4x2
2023-12-23 12:13:19+07:00,1738427543290814670,Laknat sungguh zionis ni.,0,0,46,62,id,2179498534,1738427543290814670,_muhaimin26,https://twitter.com/_muhaimin26/status/1738427543290814670,,"Kuala Lumpur, Wilayah Persekut",Wapres,Imin,P1,2023-12-23,laknat sungguh zionis ni.
2023-12-23 14:05:34+07:00,1738455790598619476,Ada yang ikut nonton acara debat tadi malam?  Alhamdulillah  semoga dengan adanya adu gagasan tadi malam  semakin jelas bagi masyarakat Indonesia yang menginginkan perubahan.  Jangan lupa  tanggal 14 Februari nanti  kita hadirkan perekonomian yang adil dan makmur untuk semua… https://t.co/jeX6O0jzxA,36,363,1851,7352,id,110312278,1738455790598619476,aniesbaswedan,https://twitter.com/aniesbaswedan/status/1738455790598619476,https://pbs.twimg.com/ext_tw_video_thumb/1738455635312984064/pu/img/o8BOVTdv17n6oECx.jpg,Indonesia,Pres,Anies,P1,2023-12-23,ada yang ikut nonton acara debat tadi malam?  alhamdulillah  semoga dengan adanya adu gagasan tadi malam  semakin jelas bagi masyarakat indonesia yang menginginkan perubahan.  jangan lupa  tanggal 14 februari nanti  kita hadirkan perekonomian yang adil dan makmur untuk semua… https://t.co/jex6o0jzxa
2023-12-23 14:14:20+07:00,1738457998073508110,Mas Edi Purnomo  pelaku UMKM di Kudus menyampaikan ke saya kalau izin usaha serta akses permodalan begitu sulit dia dapatkan. Begitu juga Mbak Nurul  pelaku UMKM lainnya juga menginginkan adanya pelatihan packaging dan marketing untuk usaha kecil yang dia geluti.  Di depan 1000… https://t.co/rfXJuhXSPr,10,66,529,1652,id,1490116879,1738457998073508110,cakimiNOW,https://twitter.com/cakimiNOW/status/1738457998073508110,https://pbs.twimg.com/amplify_video_thumb/1738457799313780736/img/sqDOL-EBdzqJcuJ5.jpg,Indonesia,Wapres,Imin,P1,2023-12-23,mas edi purnomo  pelaku umkm di kudus menyampaikan ke saya kalau izin usaha serta akses permodalan begitu sulit dia dapatkan. begitu juga mbak nurul  pelaku umkm lainnya juga menginginkan adanya pelatihan packaging dan marketing untuk usaha kecil yang dia geluti.  di depan 1000… https://t.co/rfxjuhxspr
2023-12-23 16:12:39+07:00,1738487773341102295,Ahhh! İbrahim bey enjoying at Louisiana Museum of Modern Art in Humlebaek  Denmark. 🌱🍃🌅  #İbrahimÇelikkol https://t.co/U8ILTHgL60,0,2,6,28,id,1229248127984517120,1738487773341102295,DeeA_096,https://twitter.com/DeeA_096/status/1738487773341102295,https://pbs.twimg.com/ext_tw_video_thumb/1738487713215700992/pu/img/hBed9QBby5HXyUMW.jpg,,Akronim,AMin,P1,2023-12-23,ahhh! i̇brahim bey enjoying at louisiana museum of modern art in humlebaek  denmark. 🌱🍃🌅  #i̇brahimçelikkol https://t.co/u8ilthgl60
2023-12-23 17:16:37+07:00,1738503870689800440,Alhamdulillah  Bahagia sekali diberi kesempatan bertemu para kiai  para pimpinan pesantren  para pimpinan Majelis Taklim sekaligus pimpinan Masjid dan Mushola se Kabupaten Demak.  Semua itu adalah kekuatan  kita dibantu oleh para aktivis NU. Insyaallah ini bukan hanya memperkuat… https://t.co/gHg5yJcD97,9,106,793,2836,id,1490116879,1738503870689800440,cakimiNOW,https://twitter.com/cakimiNOW/status/1738503870689800440,https://pbs.twimg.com/media/GCBoDbRagAEh6-R.jpg,Indonesia,Wapres,Imin,P1,2023-12-23,alhamdulillah  bahagia sekali diberi kesempatan bertemu para kiai  para pimpinan pesantren  para pimpinan majelis taklim sekaligus pimpinan masjid dan mushola se kabupaten demak.  semua itu adalah kekuatan  kita dibantu oleh para aktivis nu. insyaallah ini bukan hanya memperkuat… https://t.co/ghg5yjcd97
2023-12-23 18:00:38+07:00,1738514946869367026,Jangan di RT nanti ada yang kejang kejang.😎 https://t.co/61UwapZF9C,0,0,0,1,id,1710443065763332096,1738514946869367026,Sang_Kaisar723,https://twitter.com/Sang_Kaisar723/status/1738514946869367026,,,Wapres,Imin,P1,2023-12-23,jangan di rt nanti ada yang kejang kejang.😎 https://t.co/61uwapzf9c
2023-12-23 18:09:24+07:00,1738517153584951548,Pergh.. langkah antara dua bangunan  kemudian tembak guna sniper.. semoga Allah bantu mereka..,0,1,415,675,id,2179498534,1738517153584951548,_muhaimin26,https://twitter.com/_muhaimin26/status/1738517153584951548,,"Kuala Lumpur, Wilayah Persekut",Wapres,Imin,P1,2023-12-23,pergh.. langkah antara dua bangunan  kemudian tembak guna sniper.. semoga allah bantu mereka..
2023-12-23 19:29:34+07:00,1738537329835602298,Anak kecil ni lahir pada hari pertama peperangan.. bapanya seorang wartawan  terpaksa bertugas pada hari pertama peperangan tersebut sehinggalah saat hari ini  selepas 79 hari  baru bapanya dapat menatap anaknya tersebut buat kali pertama.. 😊,33,1,5224,8088,id,2179498534,1738537329835602298,_muhaimin26,https://twitter.com/_muhaimin26/status/1738537329835602298,,"Kuala Lumpur, Wilayah Persekut",Wapres,Imin,P1,2023-12-23,anak kecil ni lahir pada hari pertama peperangan.. bapanya seorang wartawan  terpaksa bertugas pada hari pertama peperangan tersebut sehinggalah saat hari ini  selepas 79 hari  baru bapanya dapat menatap anaknya tersebut buat kali pertama.. 😊
2023-12-23 20:10:28+07:00,1738547623903351115,Alhamdulillah kami sudah melakukan perubahan selama bertugas di Jakarta. Insya Allah ke depan warga di luar Jakarta yang juga menginginkan perubahan  bisa merasakan hal yang sama.  Terima kasih kami ucapkan kepada PKS  yang terus percaya untuk menjadi rekan perubahan dan pejuang… https://t.co/mtSVT0osPG,29,135,1468,4897,id,110312278,1738547623903351115,aniesbaswedan,https://twitter.com/aniesbaswedan/status/1738547623903351115,https://pbs.twimg.com/ext_tw_video_thumb/1738501824913805312/pu/img/aMeVe7ckmdB4bbKv.jpg,Indonesia,Pres,Anies,P1,2023-12-23,alhamdulillah kami sudah melakukan perubahan selama bertugas di jakarta. insya allah ke depan warga di luar jakarta yang juga menginginkan perubahan  bisa merasakan hal yang sama.  terima kasih kami ucapkan kepada pks  yang terus percaya untuk menjadi rekan perubahan dan pejuang… https://t.co/mtsvt0ospg
2023-12-23 21:27:35+07:00,1738567028443922823,@izcolourful @aqilahaqilahhhh @wizzzz97 @elle_fara tahniah kerana membuktikan bahawa pentingnya belajar bahasa negara yang kita sedang duduki,0,2,2,20,id,1079364456344313856,1738498154641932365,traintothesea,https://twitter.com/traintothesea/status/1738567028443922823,,KL | Leicestershire,Wapres,Imin,P1,2023-12-23,@izcolourful @aqilahaqilahhhh @wizzzz97 @elle_fara tahniah kerana membuktikan bahawa pentingnya belajar bahasa negara yang kita sedang duduki
2023-12-23 23:22:28+07:00,1738595939638796381,Ngalap berkah di Haul Al Maghfurlah KH. Muhammad Munawwir Bin Abdullah Rosyad ke 85 di Krapyak  Yogyakarta.   Mbah Munawwir adalah penggagas pesantren al Qur'an pertama di Indonesia. Beliau memiliki sanad yang tersambung hingga Nabi Muhammad SAW  dan pemilik sanad al Qur'an utama… https://t.co/yZWx4WEAm3,8,293,660,2579,id,1490116879,1738595939638796381,cakimiNOW,https://twitter.com/cakimiNOW/status/1738595939638796381,https://pbs.twimg.com/media/GCC7ySEaoAAkYWf.jpg,Indonesia,Wapres,Imin,P1,2023-12-23,ngalap berkah di haul al maghfurlah kh. muhammad munawwir bin abdullah rosyad ke 85 di krapyak  yogyakarta.   mbah munawwir adalah penggagas pesantren al qur'an pertama di indonesia. beliau memiliki sanad yang tersambung hingga nabi muhammad saw  dan pemilik sanad al qur'an utama… https://t.co/yzwx4weam3
